USER_ID,SITE_NAME,POSA_CONTINENT,USER_LOCATION_COUNTRY,USER_LOCATION_REGION
162473,18,2,119,0
162480,2,3,66,337
162483,2,3,66,174
162484,2,3,80,38
162485,2,3,77,824|977
162490,2,3,66,143
162509,2,3,231,48
162512,2,3,66,246
162535,11,3,205,354
162560,2,3,66,294
162569,25,2,23,48
162575,11,3,205,385
162596,2,3,66,318
162607,2,3,66,314
162609,2,3,69,939
162634,2,3,66,442
162703,2,3,66,348
162726,2,3,119,0
162765,2,3,66,348
162769,2,3,66,174
162778,11,3,205,354
162793,34,3,205,354
162803,2,3,48,271
162817,2,3,66,260
162829,2,3,66,363
162831,2,3,66|158,10|442
162857,2,3,66,348
162867,2,3,119,0
162874,2,3,66,143
162877,2,3,66,174
162878,2,3,66,335
162879,2,3,40,858
162897,2,3,66,153
162910,2,3,66,442
162911,18,2,119,0
162964,2,3,66,293
162976,27,2,167,47
162978,30,4,195,548
163001,2,3,30,11
163002,2,3,66,462
163035,2,3,66,448
163041,2,3,215,553
163063,2,3,66,331
163071,2,3,66,258
163080,27,2,167,51
163115,2,3,66,311
163149,2,3,66,256
163159,11,3,205,354
163167,27,2,167,38
163189,11,3,205,354
163194,2,3,66,246
163212,2,3,66,174
163214,2,3,66,321
163229,2,3,66,174
163230,2,3,66,174
163239,2,3,66,174
163252,2,3,66,258
163260,11,3,205,135
163262,2,3,66,322
163266,2,3,66,442
163274,2,3,66,462
163279,2,3,66|182,199|318
163292,2,3,66,311
163322,11,3,205,354
163347,2,3,66,337
163393,2,3,66,462
163394,11,3,205,354
163395,11,3,205,354
163399,2,3,66,143
163423,2,3,66,174
163453,2,3,66,220
163467,2,3,66,448
163471,2,3,66,442
163509,11,3,205,155
163513,2,3,66,442
163546,11,3,205,155
163562,2,3,133,25
163568,2,3,66,174
163577,2,3,66,447
163592,2,3,66,356
163609,2,3,66,448
163610,2,3,66,220
163614,2,3,66,318
163634,2,3,66,174
163637,2,3,66,348
163672,2,3,66,260
163677,2,3,66,442
163680,33,2,167,51
163681,2,3,66,462
163711,11,3,205,155
163733,2,3,66,340
163743,2,3,66,447
163752,11,3,205,135
163761,2,3,66,258
163767,2,3,66,149
163776,2,3,66,348
163801,2,3,71,0
163803,2,3,66,356
163850,25,2,23,48
163888,2,3,230,395
163889,2,3,66,363
163910,11,3,205,385
163913,2,3,190,133
163927,11,3,205,385
163929,2,3,66,174
163937,25,2,23,48
163938,2,3,66,189
163941,2,3,181,238
163972,2,3,66,174
163975,2,3,66,331
163978,2,3,66,403
163991,2,3,66,322
164004,2,3,66,246
164007,2,3,66,442
164014,2,3,1,436
164028,2,3,66,403
164041,2,3,66,322
164073,11,3,205,155
164082,2,3,133,16
164098,11,3,205,411
164103,11,3,205,354
164111,2,3,66,348
164120,35,2,70,49
164131,2,3,66,293
164135,11,3,205,155
164148,2,3,66,311
164158,27,2,167,51
164161,2,3,130,759
164165,11,3,66,174
164175,11,3,205,354
164176,11,3,205,354
164182,2,3,55,12
164187,2,3,66,324
164191,2,3,66,174
164195,2,3,198,153
164212,2,3,66,471
164213,2,3,66,220
164229,2,3,66,220
164236,11,3,205,385
164254,2,3,66,174
164261,2,3,66,142|462
164267,2,3,66,356
164268,2,3,66,220
164292,2,3,66,174
164293,33,2,194,38
164299,2,3,66,337
164318,2,3,188,294
164335,2,3,66,153
164348,2,3,66,153
164357,2,3,66,447
164378,2,3,66,220
164502,2,3,66,196|258|322
164512,2,3,66,174
164568,2,3,66,348
164571,2,3,229,407
164576,2,3,66,174
164586,2,3,66,337
164587,2,3,66|231,68|174
164593,2,3,12|69,761|790
164596,2,3,66,348
164597,11,3,205,155
164609,11,3,205,354
164613,18,2,119,0
164622,2,3,66,462
164636,2,3,66,174
164646,11,3,205,135
164652,2,3,66,447
164674,2,3,66,448
164676,2,3,66,174
164680,2,3,66,321
164683,37,1,69,923
164689,2,3,66,442
164720,2,3,66,174
164734,11,3,205,155
164762,2,3,182,416
164816,2,3,66,258
164837,2,3,66,348
164841,2,3,66,356
164846,2,3,66,462
164863,2,3,66,321
164873,2,3,66,184
164888,2,3,66,153
164925,11,3,205,354
164927,11,3,133,10
164928,2,3,66,220
164937,2,3,66,174
164940,2,3,66,220
165003,2,3,32,988
165010,11,3,205,385
165011,2,3,215,646
165015,2,3,66,348
165024,10,0,182,393
165030,2,3,66,174
165036,2,3,66,174
165082,2,3,66,174
165100,2,3,66,226
165125,2,3,71,0
165130,2,3,66,174
165198,2,3,66,337
165205,2,3,66,462
165208,2,3,66,314
165211,2,3,66,462
165215,2,3,66,467
165221,2,3,66,174
165223,2,3,66,442
165233,2,3,66,314
165245,2,3,66,174
165259,2,3,66,331
165341,2,3,66,331
165355,2,3,66,174
165360,2,3,66,149
165365,2,3,66,462
165369,2,3,66,174
165424,2,3,70,47
165447,2,3,66,363
165470,2,3,66,174
165494,2,3,66,348
165500,2,3,66,392
165541,2,3,66,442
165547,2,3,66,258
165557,2,3,66,254
165558,2,3,66,442
165566,2,3,66,311
165575,2,3,66,325
165598,2,3,66,174
165606,2,3,66,462
165625,11,3,205,354
165631,2,3,66,403
165635,2,3,66,337
165637,37,1,69,758
165648,2,3,66,351
165678,2,3,66,174
165691,2,3,66,448
165694,2,3,66,352
165700,2,3,66,356
165702,37,1,69,672
165719,2,3,66,442
165724,2,3,66,331
165736,2,3,66,314
165753,2,3,66,174
165760,11,3,133,20
165778,11,3,205,354
165786,37,1,198,208
165788,11,3,205,354
165805,2,3,66,442
165816,11,3,205,354
165821,2,3,66,356
165842,2,3,66,462
165844,2,3,66,220
165848,2,3,66,174
165849,2,3,215,780
165883,2,3,66,404
165913,2,3,66,459
165943,2,3,66,184
165945,2,3,215,919
165948,11,3,205,135
165952,2,3,66,348
165957,2,3,46,347
165960,2,3,66,189
166050,2,3,66,318
166055,2,3,66,311
166101,2,3,66,348
166113,2,3,66,174
166135,2,3,66,462
166141,2,3,66,220
166150,2,3,66,258
166152,2,3,66,174
166153,2,3,66,174
166157,2,3,66,442
166195,2,3,66,337
166204,2,3,66,256
166220,11,3,205,354
166228,2,3,66,337
166238,11,3,205,135
166270,2,3,66,467
166280,2,3,54,58
166295,18,2,119,0
166298,2,3,66,318
166303,11,3,205,155
166305,34,3,205,354
166308,2,3,66,174
166315,2,3,130,759
166321,2,3,66,337
166361,2,3,66,153
166362,2,3,66,174
166386,2,3,115,699
166396,2,3,50,772
166408,2,3,66,184
166418,13,1,46,172
166449,37,1,69,655
166453,37,1,69,695
166484,2,3,66,174
166522,2,3,66,226
166530,2,3,154,196
166541,53,1,69,695
166571,2,3,66,311
166591,2,3,215,869|951
166610,2,3,66,294
166620,2,3,66,220
166634,2,3,80,38
166638,2,3,66,220
166650,2,3,66,442
166662,2,3,66,348
166672,11,3,205,354
166692,2,3,66,153
166697,34,3,205,312
166735,2,3,66|179|181,17|238|442
166744,37,1,69,596|682|761
166755,37,1,69,930
166761,2,3,66,220
166791,2,3,66,318
166811,2,3,57,342
166829,2,3,66,220
166864,11,3,205,155
166873,2,3,66,318
166885,2,3,66,348
166887,2,3,66,462
166889,2,3,66,174
166891,2,3,66,311
166892,2,3,66,318
166918,2,3,66,254
166934,2,3,66,153
166946,2,3,66,467
166953,2,3,66,293
166960,2,3,66,467
166977,2,3,39,0
166981,2,3,55,12
167010,2,3,66|231,68|356
167016,2,3,66,462
167052,2,3,66,351
167120,2,3,66,184
167168,2,3,66,153
167170,2,3,66,153
167207,2,3,66,467
167211,2,3,63|66,318|451
167213,2,3,66,189
167270,2,3,205,354
167276,2,3,66,149
167280,2,3,66,448
167328,2,3,148,311
167343,2,3,66,174
167345,2,3,66,174
167354,2,3,66,174
167364,2,3,66,348
167378,2,3,215,914
167395,2,3,66,442
167399,2,3,66,311
167405,2,3,66,174
167433,37,1,69,931
167466,35,2,70,49
167467,18,2,119,0
167471,2,3,66,356
167480,2,3,66,246
167499,2,3,3,77
167525,2,3,66,174
167540,2,3,66,318
167563,2,3,66,435
167585,2,3,66,174
167591,2,3,66,331
167607,2,3,66,351
167637,32,1,62,23
167650,35,2,70,47
167690,2,3,66,346
167704,33,2,194,38
167711,2,3,66,174
167712,2,3,66,467
167722,19,3,66,174
167735,2,3,66,174
167746,2,3,66,356
167764,2,3,66,226
167771,2,3,205,354
167816,11,3,205,135
167821,2,3,66,184
167826,2,3,66,442
167831,2,3,66,442
167863,37,1,69,747
167873,2,3,66,333
167889,2,3,66,149
167910,2,3,182,154
167933,2,3,66,351
167965,2,3,66,467
167968,2,3,66,321
167974,2,3,66,258
167979,2,3,218,17
167986,37,1,69,923
167992,34,3,205,354
167995,2,3,66,351
168002,2,3,182,393
168004,2,3,66,321
168017,11,3,205,155
168064,2,3,66|115,448|732
168070,14,1,214,120
168094,2,3,66,258
168106,2,3,66,174
168109,24,2,70,47
168151,13,1,46,336
168155,2,3,66,351
168156,2,3,66,348
168238,2,3,28,154
168242,2,3,206,169
168246,2,3,66,174
168267,2,3,66,442
168270,2,3,66,363
168316,2,3,66,174
168330,2,3,66,442
168340,2,3,66,448
168358,2,3,231,48
168365,11,3,205,354
168370,2,3,215,646
168379,2,3,166,0
168390,37,1,69,772
168404,2,3,66,174
168413,2,3,12,790
168417,2,3,66,311
168478,2,3,66,447
168486,37,1,69,928
168494,2,3,66,318
168499,2,3,66,442
168517,2,3,66,442
168552,2,3,66,351
168577,2,3,66,143
168580,2,3,158,718
168582,2,3,66,153
168593,37,1,69,761
168598,37,1,69,696
168627,13,1,46,336
168633,2,3,66,363
168657,2,3,66,351
168671,2,3,66,363
168691,2,3,24,67
168695,2,3,70,47
168712,2,3,71,0
168732,2,3,66,220
168733,2,3,211,287
168738,2,3,66,174
168744,18,2,119,0
168751,2,3,66,348
168763,2,3,66,220
168770,2,3,80,38
168804,2,3,1,318
168823,2,3,3|66,51|462
168824,2,3,66,174
168835,24,2,23,48
168840,2,3,66,356
168843,2,3,75,144
168920,2,3,66,442
168922,2,3,66,332
168963,2,3,66,174
168993,40,3,66,198
169009,2,3,48,424
169019,2,3,66,356
169072,2,3,66,462
169074,2,3,66,351
169128,2,3,66,435
169140,2,3,66,174
169142,2,3,66,442
169161,2,3,66,442
169170,2,3,66,184
169184,2,3,66,174
169202,2,3,66,174
169203,2,3,66,311
169205,2,3,66,311
169209,2,3,1,453
169212,2,3,198,208
169222,2,3,66,258
169229,2,3,66,351
169274,2,3,215,872
169286,2,3,66,435
169333,2,3,66,337
169344,2,3,66,348
169345,2,3,66,348
169362,2,3,66,333
169375,2,3,66,143
169378,17,1,133,20
169385,2,3,214,119
169402,2,3,66,174
169415,34,3,205,354
169452,2,3,66,462
169458,2,3,66,174
169469,2,3,66,311
169520,2,3,66,462
169537,2,3,66,142
169540,2,3,66,174
169549,2,3,66,258
169555,11,3,205,155
169564,2,3,66,174
169566,2,3,66,442
169594,2,3,66,220
169606,2,3,66,174
169626,2,3,66,348
169636,37,1,69,761
169642,23,1,1,318
169646,2,3,66,314
169650,2,3,163,201
169680,2,3,66,318
169690,2,3,87,59
169697,2,3,66,471
169721,2,3,66,321
169722,2,3,66,174
169831,37,1,69,826
169875,2,3,66,331
169917,2,3,195,578
169936,2,3,66,348
169939,11,3,205,312
169945,2,3,218,26
169954,2,3,66|69,442|758
169956,2,3,66,153
169972,11,3,205,330
169973,2,3,66,174
169989,30,4,195,597
169996,11,3,205,135
170012,2,3,66,442
170017,37,1,69,675
170024,2,3,215,553
170027,2,3,66,174
170032,2,3,66,337
170066,2,3,66,448
170112,2,3,66,363
170113,17,1,217,0
170123,2,3,66,220
170124,11,3,205,354
170129,36,2,115,966
170133,24,2,3,51
170162,2,3,66,331
170191,2,3,66,174
170197,2,3,66,462
170214,2,3,66,189
170219,2,3,66,447
170221,11,3,3,50
170228,2,3,66,258
170232,2,3,66,337
170243,2,3,66,220|351
170279,2,3,66,459
170280,11,3,205,354
170293,2,3,66,337
170313,2,3,66,174
170315,2,3,230,395
170316,2,3,66,174
170329,11,3,66,174
170364,2,3,66,143
170367,2,3,66,311
170416,37,1,66,346
170430,37,1,69,761|837
170437,2,3,66,174
170439,2,3,66,462
170452,2,3,66,363
170471,8,4,1,395
170484,2,3,62,25
170510,2,3,66,184
170523,2,3,66,348
170527,2,3,66,220
170532,34,3,205,135
170553,2,3,66,331
170568,34,3,205,354
170569,2,3,66,174
170603,2,3,66,331
170632,2,3,66,189
170655,11,3,205,135
170733,2,3,66,174
170748,11,3,205,385
170777,37,1,69,654
170802,2,3,77,871
170808,2,3,66,174
170819,2,3,103,45
170894,2,3,66,220
170897,2,3,167,50
170899,2,3,133,20
170915,13,1,46,171
170930,2,3,66,351
170936,2,3,66,442
170947,2,3,66,174
170950,2,3,66,442
171005,2,3,66,325
171008,2,3,198,208
171021,2,3,50,845
171042,2,3,66,174
171045,2,3,66,403
171055,11,3,154,196
171068,11,3,205,354
171113,2,3,66,258
171124,17,1,217,0
171136,29,1,52,44
171138,34,3,66,356
171190,19,3,71,0
171200,2,3,66,467
171205,2,3,66,351
171235,2,3,66,174
171264,2,3,66,174
171265,11,3,205,354
171279,2,3,66,442
171281,2,3,66,448
171318,11,3,205,354
171345,2,3,83,321
171352,2,3,215,715
171372,2,3,66,331
171379,34,3,205,135
171382,34,3,205,354
171394,2,3,66,174
171415,2,3,66,462
171425,2,3,66,174
171433,2,3,66,174
171444,2,3,66,442
171447,11,3,205,135
171448,2,3,66,363
171514,2,3,66,246
171533,11,3,205|231,58|385
171569,2,3,66,174
171589,2,3,66,447
171595,2,3,66,322
171600,34,3,205,354
171603,34,3,205,354
171629,11,3,66,220
171640,11,3,205,385
171644,2,3,66,442
171666,2,3,66,442
171669,2,3,66,311
171694,2,3,66,258
171719,34,3,205,155
171739,2,3,66,174
171749,2,3,181,253
171791,2,3,70,47
171820,2,3,66,337
171837,2,3,75|80,38|144
171842,2,3,66,174
171848,2,3,66,352
171849,2,3,66,351
171875,2,3,103,40
171876,2,3,66,348
171882,2,3,66,448
171887,11,3,205,354
171890,2,3,66,348
171892,34,3,205,354
171909,34,3,205,354
171918,2,3,66,333
171951,2,3,66,348
171953,2,3,66,348
171955,2,3,66,184
171975,2,3,66,363
171983,2,3,66,462
171991,11,3,66,174
172007,2,3,66,348
172023,46,2,167,42
172026,11,3,205,367
172033,2,3,66|205,155|220
172036,2,3,66,448
172064,2,3,66,174
172075,2,3,66,174
172077,34,3,69,695
172082,2,3,66,348
172085,2,3,205,155
172106,2,3,66,174
172114,2,3,66,153
172117,2,3,66,220
172121,2,3,66,348
172135,2,3,66,331|403
172137,2,3,66,348
172156,2,3,66,184
172160,34,3,205,155
172167,2,3,66,174
172225,2,3,66,351
172230,2,3,66,442
172234,2,3,77,824
172237,2,3,66,174
172240,2,3,66,448
172249,46,2,167,51
172251,2,3,66,442
172260,2,3,66,189
172261,2,3,66,174
172275,34,3,205,330|339
172280,2,3,66,220
172284,2,3,66,321
172296,2,3,66,220
172313,2,3,66,474
172314,2,3,66,348
172343,2,3,66,174
172344,2,3,66,246|318
172383,2,3,66,184
172390,2,3,66,174
172427,2,3,66,174
172440,2,3,66,346
172461,11,3,205,354
172466,2,3,66,311
172467,11,3,205,385
172492,2,3,66,337
172495,2,3,66,348
172502,37,1,29,194
172511,2,3,66,258
172520,2,3,215,817
172536,2,3,66,184
172543,34,3,205,155
172544,2,3,66,174
172546,2,3,66,348
172556,2,3,66,318
172564,2,3,66,351
172584,2,3,46,244
172586,34,3,205,354
172614,2,3,66,351
172635,11,3,205,135
172651,2,3,80,39
172654,2,3,66,321
172697,2,3,66,174
172797,2,3,66,174
172803,25,2,23,48
172827,2,3,66,293
172831,2,3,66,447
172836,2,3,66,174
172838,2,3,148,470
172845,34,3,205,155
172849,11,3,205,155
172864,11,3,205,135
172886,2,3,66,346
172894,2,3,1|66,229|348
172897,2,3,66,174
172910,2,3,68|205,155|229
172929,2,3,66,442
172959,2,3,66,174
172967,2,3,66,331
172968,2,3,66,293
172978,2,3,179,13
172992,2,3,66,174
173034,2,3,66,442
173057,2,3,66,462
173062,2,3,66,174
173085,2,3,66,220
173087,2,3,66,337
173089,2,3,93,79
173109,2,3,66,174
173131,18,2,119,0
173141,2,3,66,447
173177,2,3,66,348
173232,2,3,66,226
173233,2,3,66,174
173259,2,3,66,314
173264,2,3,231,68
173267,11,3,205,354
173270,2,3,66,260
173275,2,3,66,189
173342,2,3,66,331
173347,2,3,66,153
173348,11,3,205,385
173349,2,3,66,448
173370,2,3,66,153
173372,2,3,66,260
173374,2,3,66,174
173386,2,3,66,260
173389,18,2,119,0
173419,2,3,3,49|50
173460,2,3,179,410
173465,2,3,66,189
173471,11,3,205,135
173473,2,3,66,462
173477,2,3,66,174
173481,2,3,66,348
173482,2,3,66,174
173526,2,3,66,220
173529,11,3,205,354
173530,2,3,66,348
173533,18,2,119,0
173555,2,3,66,462
173562,2,3,66,220
173570,2,3,66,220
173580,2,3,66,403
173582,2,3,66,220
173595,2,3,66,348
173598,2,3,66,331
173604,11,3,205,135
173614,2,3,66,471
173622,2,3,66,174
173629,2,3,66,174
173640,2,3,66,348
173644,2,3,66,363
173648,2,3,66,198
173651,30,4,195,548
173667,2,3,66,174
173679,2,3,66,348
173692,37,1,66,174
173703,2,3,66,333
173726,2,3,66,174
173756,2,3,66,331
173758,2,3,215,974
173774,2,3,66,258
173809,2,3,66,174
173824,2,3,66,363
173827,2,3,66,348
173834,2,3,66,311
173886,2,3,66,226
173959,2,3,66,174
173964,2,3,66,293
173990,2,3,66,442
174020,2,3,66,174
174034,11,3,69,695
174044,27,2,167,51
174052,2,3,66,311
174075,25,2,23,48
174076,37,1,69,930
174085,11,3,133,32
174095,11,3,205,312
174106,2,3,66,335
174108,37,1,69,659
174110,2,3,66,403
174139,2,3,66,348
174145,2,3,66,226
174150,2,3,66,174
174151,2,3,66,184
174155,2,3,66,246
174168,2,3,66,174
174205,2,3,66,331
174236,2,3,66,220
174237,37,1,69,674
174238,2,3,66,174
174243,2,3,66,467
174262,2,3,66,189
174285,2,3,66,153
174286,2,3,66,363
174301,11,3,205,155
174309,2,3,66,337
174317,2,3,66,189
174340,2,3,66,220
174386,2,3,66,246
174420,2,3,66,348
174432,2,3,66,462
174445,2,3,3,50
174453,2,3,66,174
174475,2,3,66,392
174479,2,3,66,447
174487,2,3,66,325
174501,2,3,66,311
174504,2,3,66,258
174512,2,3,66,442
174517,37,1,69,826
174533,2,3,66,356
174538,2,3,66,153
174564,2,3,66,337
174569,2,3,66,220
174612,2,3,66,348
174632,2,3,66,462
174634,2,3,66,442
174680,2,3,66,448
174694,2,3,66,174
174696,11,3,205,354
174708,2,3,66,356
174738,11,3,23,48
174748,2,3,66,318
174753,53,1,69,758
174760,2,3,66,363
174762,2,3,66,462
174769,2,3,66,174
174782,2,3,66,442
174794,18,2,119,0
174811,2,3,66,174
174816,26,0,215,715
174823,2,3,66,442
174870,2,3,66,356
174888,2,3,66,226
174907,2,3,66,442
174914,11,3,66|205,258|385
174921,2,3,66,226|442
174933,2,3,66,174
174969,2,3,66,226
174978,2,3,66,294
175016,25,2,23,48
175036,37,1,69,1011
175040,2,3,66,153
175041,2,3,66,462
175043,2,3,66,153
175061,37,1,69,585
175079,2,3,66,198
175108,2,3,66,459
175111,2,3,66,340
175113,37,1,69,772
175132,2,3,48|148,311|424
175136,37,1,69,603
175156,2,3,66,174
175176,2,3,66,337
175208,2,3,66,356
175214,11,3,205,354
175216,2,3,66,258
175229,2,3,66,311
175230,2,3,66,448
175249,2,3,66,337
175255,2,3,162,13
175263,2,3,66,196
175275,2,3,66,220
175313,2,3,66,348
175343,11,3,205,354
175353,2,3,66,337
175389,2,3,66,220
175396,2,3,182,393
175411,2,3,66,220
175425,2,3,66,442
175430,2,3,66,311
175449,2,3,66,220
175451,37,1,69,1005
175454,2,3,66,363
175483,2,3,66,220
175501,2,3,66,184
175513,2,3,66,315
175518,2,3,66,337
175532,2,3,66,467
175533,2,3,66,348
175538,2,3,66,258
175562,37,1,69,761
175569,2,3,66,462
175596,2,3,66,174
175615,27,2,167,47
175627,2,3,66,220
175666,2,3,66,174
175706,2,3,215,919
175744,2,3,66,442
175780,2,3,66,335
175791,2,3,66,536
175801,2,3,66,174
175823,2,3,66,442
175830,2,3,215,942
175839,2,3,66,348
175842,2,3,66,351
175846,2,3,66,258
175847,37,1,69,811
175849,2,3,66,348
175856,2,3,154,196
175933,2,3,66,254
175950,2,3,66,294
175953,2,3,66,174
175964,2,3,27|181,238|418
175984,2,3,66,149
176013,2,3,66,442
176014,2,3,66,462
176017,2,3,66,467
176022,2,3,66,174
176023,37,1,69,681
176035,2,3,66,337
176045,2,3,66,348
176061,2,3,66,448
176075,2,3,66,220
176076,2,3,66,333
176086,2,3,66,332
176094,11,3,205,354
176111,2,3,66,260
176123,2,3,66,196
176147,2,3,66,314
176150,11,3,205,155
176169,2,3,66,174
176186,2,3,66,348
176212,2,3,66,174
176221,2,3,66,174
176234,2,3,66,254
176268,2,3,66,174
176278,2,3,66,174
176295,2,3,66,318
176320,11,3,205,354
176327,2,3,55,228
176342,13,1,46,414
176348,2,3,66,348
176362,2,3,66,321
176377,2,3,66,174
176381,2,3,66,442
176389,2,3,66,220
176403,2,3,66,174
176405,2,3,66,363
176427,2,3,66,256
176453,2,3,66,331
176457,2,3,66,442
176460,2,3,66,321
176466,2,3,93,71
176469,2,3,66,184
176479,2,3,66,288
176482,2,3,66,351
176485,2,3,66,174
176566,2,3,66,356
176594,2,3,66,174
176610,40,3,66,435
176654,8,4,77,824
176664,19,3,205,135
176669,11,3,205,312
176675,2,3,66,462
176677,34,3,205,155
176682,2,3,66,356
176688,2,3,66,337
176694,2,3,46,244
176702,2,3,66,314
176708,11,3,205,385
176709,2,3,163,149
176717,2,3,66,442
176734,11,3,205,354
176760,40,3,66,184
176764,2,3,66,174
176768,2,3,66,258
176792,2,3,66,348
176813,2,3,66,448
176817,2,3,71,0
176833,11,3,205,354
176835,2,3,66,442
176871,2,3,66,462
176911,2,3,66,348
176912,2,3,66,314
176984,2,3,66,174
177018,37,1,69,642|918
177026,2,3,66,174
177038,19,3,66,314
177041,13,1,46,347
177043,2,3,66,174
177045,25,2,23,63
177051,2,3,66,467
177054,11,3,205,155
177059,11,3,205,312
177085,2,3,66,184
177095,37,1,69,682
177130,2,3,66,462
177160,2,3,66,348
177179,2,3,66,321
177189,2,3,66,356
177203,2,3,66,174
177207,2,3,66,220
177228,2,3,66,346
177244,2,3,66,258
177253,2,3,66,311
177263,2,3,66,174
177272,2,3,66,174
177283,2,3,66,337
177308,2,3,104,38
177348,11,3,205,135
177367,2,3,66,363
177374,37,1,69,582
177386,2,3,66,198
177404,2,3,66,153
177410,2,3,66,293
177422,2,3,66,314
177471,2,3,66,448
177473,2,3,66,174
177492,32,1,62,135
177509,13,1,46,172
177512,2,3,12,790
177515,2,3,93,71
177581,2,3,66,318
177590,34,3,205,354
177597,2,3,66,442
177607,2,3,231,48
177646,11,3,205,354
177657,11,3,205,135
177703,2,3,66,293
177735,2,3,93,43
177753,11,3,0|205,317|354
177790,2,3,66,467
177792,2,3,66,435
177800,11,3,205,135
177808,2,3,66,448
177830,2,3,66,311
177835,2,3,66,337
177842,2,3,66,442
177852,2,3,66,174
177869,2,3,66,462
177894,11,3,205,354
177904,37,1,69,761
177939,2,3,66,220
177986,2,3,66,220
178004,13,1,63,480
178008,2,3,66,258
178017,2,3,3,51
178024,11,3,205,354
178033,2,3,66,294
178038,2,3,66,337
178052,2,3,66,174
178078,2,3,66,447
178096,2,3,215,817
178101,2,3,108,165
178102,2,3,130,759
178121,2,3,66,174
178141,2,3,66,321
178144,2,3,66,321
178169,2,3,66,174
178207,2,3,66,322
178211,2,3,66,184
178242,2,3,66,442
178250,2,3,231,68
178261,2,3,66,174
178266,11,3,205,354
178322,2,3,66,174
178342,25,2,23,48
178347,19,3,66,314
178372,2,3,66,288
178380,37,1,69,761
178387,2,3,66,348
178423,11,3,205,135
178426,11,3,205,135
178432,2,3,181,387
178435,2,3,66,348
178443,2,3,66,246
178449,2,3,66,174
178461,2,3,66,184
178473,2,3,169,19
178494,2,3,66,331
178503,2,3,66,220
178517,7,1,46,172
178539,24,2,3,50
178550,2,3,66,220
178556,2,3,66,220
178569,2,3,182,416
178571,2,3,66,258
178577,2,3,66,220
178586,37,1,69,709
178592,2,3,66,321
178615,2,3,66,174
178653,19,3,66,174
178667,2,3,77,977
178685,2,3,66,435
178693,2,3,3,63
178775,11,3,205,155
178776,2,3,66,174
178796,2,3,66,351
178797,2,3,103,45
178811,2,3,66,348
178817,2,3,66,348
178847,2,3,66,258
178865,2,3,66,363
178871,13,1,46,398
178896,2,3,66,324
178904,2,3,66,352
178913,2,3,66,196
178938,2,3,93,71
178947,34,3,205,354
178962,2,3,66,256
178969,11,3,205,354
178972,11,3,205,135
178978,2,3,66,258
178980,30,4,195,548
179028,18,2,119,0
179049,18,2,119,0
179059,2,3,148,206|328
179104,2,3,66,435
179122,11,3,205,343
179127,2,3,66,351
179136,2,3,66,174
179143,2,3,48,424
179158,2,3,66,174
179228,2,3,66,337
179285,8,4,77,462
179292,24,2,3,50
179294,17,1,133,31
179296,2,3,66,462
179302,2,3,66,174
179315,2,3,66,174
179327,11,3,205,354
179360,2,3,66,363
179380,2,3,66,314
179400,2,3,66,153
179410,2,3,66,337
179412,2,3,66,174
179416,2,3,66,348
179424,2,3,66,348
179431,11,3,66,448
179438,2,3,66,442
179440,2,3,66,174
179443,11,3,205,411
179454,2,3,66,294
179455,2,3,66,174
179467,2,3,66,174
179475,2,3,66,318
179479,2,3,66,337
179501,11,3,205,411
179537,2,3,215,646
179553,2,3,66,325
179556,2,3,66,220
179564,2,3,66,348
179593,19,3,66,184
179619,17,1,133,29
179631,2,3,235,13
179634,2,3,66,448
179636,24,2,231,81
179648,13,1,46,347
179656,2,3,66,174
179692,2,3,66,143
179693,11,3,205,135
179695,2,3,66,462
179708,26,0,215,646
179714,19,3,66,258
179728,37,1,69,826
179738,18,2,119,0
179749,24,2,66,174
